,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u
11_206,0.3380952380952381,0.056870363829035674,0.43846153846153846,0.08114856429463171,0.03332073266471499,0.24024213104051484,0.10732634856394459,0.2887306826075472,0.0,0.0,0.0,0.0,0.3380952380952381,0.3019181968495934,0.43846153846153846,0.38821231552274793,0.03332073266471499,0.0014375858203311978,0.10732634856394459,3.7170561718538904e-06,0.0,0.803776996130926,0.0,0.0
11_209,0.9571428571428572,0.506534793359237,0.9230769230769231,0.5549313358302123,0.6354788096957108,0.7406997362115424,0.5050038683248563,0.26466251311140687,0.0,0.0,0.0,0.0,0.9571428571428572,1.0,0.9230769230769231,1.0,0.6354788096957108,0.0006047793563177463,0.5050038683248563,7.369704812183444e-18,0.0,0.0,0.0,0.0
11_21,0.5095238095238095,0.12327799364182268,0.6,0.16229712858926343,0.0529949419207838,0.23264666393909805,0.07904057735606065,0.26813154286436974,0.0,0.0,0.0,0.0,0.5095238095238095,0.4978413068183768,0.6,0.5831184774335614,0.0529949419207838,0.007241984417103176,0.07904057735606065,7.960110716542523e-13,0.0,0.0,0.0,0.7710249119586502
11_212,0.3380952380952381,0.047686329918756626,0.4307692307692308,0.062421972534332085,0.016664383669343853,0.19472247162980053,0.030939998687648806,0.21640095872489507,0.0,0.0,0.0,0.0,0.3380952380952381,0.3040559325682915,0.4307692307692308,0.4271745069535741,0.016664383669343853,0.0005123743237804214,0.030939998687648806,5.1388613170876764e-11,0.0,0.0,0.0,0.0
11_213,0.8666666666666667,0.3419286471211586,0.8692307692307693,0.38514357053682896,0.3107079062596607,0.3706965543334774,0.30890158974797804,0.26445915690932,0.0,0.0,0.0,0.0,0.8666666666666667,0.7306710908405015,0.8692307692307693,0.7500856254193657,0.3107079062596607,0.06481585821921877,0.30890158974797804,4.927078823502142e-06,0.0,0.0,0.0,0.0
11_214,0.40476190476190477,0.0886612504415401,0.49230769230769234,0.10923845193508115,0.03252014712684031,0.2249021642121878,0.03226916348713036,0.18590837766196128,0.0,0.0,0.0,0.0,0.40476190476190477,0.38371907988007087,0.49230769230769234,0.4744731537018495,0.03252014712684031,0.0004653412766243235,0.03226916348713036,0.005092870596641636,0.0,0.0,0.0,0.0
11_216,0.5952380952380952,0.11056163899682091,0.7076923076923077,0.13046192259675407,0.17188891360692235,0.4488100068863104,0.23212196271560095,0.6313719303789832,0.0,0.0,0.0,0.0,0.5952380952380952,0.646369957055,0.7076923076923077,0.7913025057269675,0.17188891360692235,0.00044586284805169505,0.23212196271560095,5.599986384005229e-11,0.0,0.3830487079778787,0.0,0.0
11_217,0.6333333333333333,0.132815259625574,0.7153846153846154,0.14544319600499375,0.11968486136457393,0.5509695461623155,0.14772046252697923,0.5444648583860681,0.0,0.0,0.0,0.0,0.6333333333333333,0.5735271554066177,0.7153846153846154,0.644054495093396,0.11968486136457393,0.008443008976971367,0.14772046252697923,1.4433423375847998e-06,0.0,0.0,0.0,0.6407129879804596
11_218,0.2523809523809524,0.06252207700459202,0.35384615384615387,0.09925093632958802,0.0057359990917450285,0.05414959430122816,0.03468231593529693,0.07625071999984423,0.0,0.0,0.0,0.0,0.2523809523809524,0.2659979624987222,0.35384615384615387,0.3720239544703697,0.0057359990917450285,3.007701637935015e-06,0.03468231593529693,6.03279039758628e-14,0.0,0.0,0.0,0.0
11_223,0.6761904761904762,0.20840692334864006,0.7461538461538462,0.23096129837702872,0.14783775132136415,0.46498040963122944,0.2214956038874053,0.411370683004859,0.0,0.0,0.0,0.0,0.6761904761904762,0.5967109592334163,0.7461538461538462,0.6445903681396541,0.14783775132136415,0.0595579085055603,0.2214956038874053,1.0511792384293088e-06,0.0,0.0,0.0,0.0
11_225,0.5285714285714286,0.07912398445778877,0.6076923076923076,0.09800249687890138,0.09439800069942,0.49210389756101314,0.1770126288459188,0.4989820321714477,0.0,0.0,0.0,0.0,0.5285714285714286,0.5440201282118409,0.6076923076923076,0.6322711302457464,0.09439800069942,2.713612900873296e-08,0.1770126288459188,2.5680981968857154e-08,0.0,0.0,0.0,0.0
11_226,0.09523809523809523,0.010596962204168139,0.15384615384615385,0.018726591760299626,0.0,0.0,0.002371387641629888,0.03618764498420464,0.0,4.117657199643359,0.0,0.0,0.09523809523809523,0.07905588695562919,0.15384615384615385,0.12950688841902633,0.0,0.0,0.002371387641629888,1.1688879525576425e-13,0.0,0.0,0.0,0.0
11_227,0.16666666666666666,0.020840692334864006,0.26153846153846155,0.03620474406991261,7.788879465189868e-05,0.01786777738020886,0.009588473241384694,0.06105327885046787,0.0,0.0,0.0,0.4239224496831604,0.16666666666666666,0.17834631640585397,0.26153846153846155,0.2829108812487064,7.788879465189868e-05,0.0,0.009588473241384694,9.264501246047486e-19,0.0,0.0,0.0,0.0
11_230,0.05238095238095238,0.003885552808194984,0.08461538461538462,0.00686641697877653,3.824083926167836e-05,0.02172506039040329,0.00020598169788736117,0.022362405427903787,0.0,0.0,0.0,0.0,0.05238095238095238,0.05646849068259228,0.08461538461538462,0.09250492029930453,3.824083926167836e-05,0.0,0.00020598169788736117,0.0,0.0,0.0,0.0,0.0
11_236,0.5904761904761905,0.18014835747085836,0.6923076923076923,0.27153558052434457,0.0887476362465581,0.32702082392963594,0.10912844137789603,0.14865328120840002,0.0,0.0,0.0,0.0,0.5904761904761905,0.5315021821969684,0.6923076923076923,0.6334151778395996,0.0887476362465581,0.0030247784952503972,0.10912844137789603,2.6870352619116136e-08,0.0,0.0,0.0,0.0
11_237,0.3904761904761905,0.07205934298834334,0.4846153846153846,0.10611735330836454,0.034507071335601006,0.25463091437309526,0.04008178918707195,0.1705675401238088,0.0,0.0,0.0,0.0,0.3904761904761905,0.3728264872924485,0.4846153846153846,0.47199534333668947,0.034507071335601006,0.0005475842501457234,0.04008178918707195,8.554770377209e-07,0.0,0.0,0.0,0.0
11_24,0.9619047619047619,0.5234899328859061,1.0,0.6704119850187266,0.6493688268321569,0.9539925524797753,0.7024515401330418,0.3808107690093332,0.0,0.0,0.0,0.0,0.9619047619047619,0.9448078797673382,1.0,0.9962111636472485,0.6493688268321569,0.0027666730187010675,0.7024515401330418,1.5087014608123614e-12,0.0,0.0,0.0,1.1381880698708942
