,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u
11_325,0.03076923076923077,0.005157297576070139,0.05,0.011428571428571429,0.00011506041033541076,0.006244139866226138,0.00032434849608339904,0.0073838189150905,0.04687010471577737,0.17397224015343424,0.004563375552352221,0.06404980679436006,0.03076923076923077,0.03112674178538506,0.05,0.05058375395355733,0.00011506041033541076,0.0,0.00032434849608339904,0.0,0.046219573525219236,0.09844998932363988,0.0018214799976699616,0.0
11_326,0.5794871794871795,0.2150593089221248,0.6916666666666667,0.36342857142857143,0.2132065302505761,0.641848106132454,0.24058601565387008,0.37032266961438215,0.28199670617845135,1.0692757701016824,0.4719966860088854,1.6242184139749511,0.5794871794871795,0.5212455882342595,0.6916666666666667,0.670947510963071,0.2132065302505761,0.05267502510946073,0.24058601565387008,7.012768199315366e-07,0.41016245024367515,0.8719177501257002,0.18000462395642847,0.39070738001492855
11_328,0.2512820512820513,0.036101083032490974,0.31666666666666665,0.060571428571428575,0.025451301256191144,0.26307019427564865,0.03373684520204885,0.22935902603198086,0.1892349245683698,0.2506377979215516,0.11606041916524897,0.12972567573414343,0.2512820512820513,0.1450506167198944,0.31666666666666665,0.20537004105144277,0.025451301256191144,0.12261273920562045,0.03373684520204885,3.298462669025266e-05,0.24513276450982543,0.1660605949793694,0.15543643166727697,0.24097444816580008
11_329,0.3435897435897436,0.08045384218669417,0.44166666666666665,0.14285714285714285,0.024331313338549168,0.2087569842412808,0.048585129252725213,0.1702988460766895,0.27131352630151573,0.03536923556085657,0.060551468822770294,0.04756527143462822,0.3435897435897436,0.2809387976527062,0.44166666666666665,0.3746051235093955,0.024331313338549168,0.06441579258303695,0.048585129252725213,1.305139570896146e-07,0.0751165334919974,0.13680562812077618,0.3413344705181867,0.08430587027708594
11_33,0.6256410256410256,0.23671995874161939,0.7416666666666667,0.3737142857142857,0.10560140428689742,0.3258428609904687,0.21346503609309772,0.1972150869118578,1.7055101373887904,1.5932237951150976,0.8919566983610114,2.0707211331824884,0.6256410256410256,0.6284289290566003,0.7416666666666667,0.7823299444791765,0.10560140428689742,0.0005739890008787014,0.21346503609309772,1.0595091348464518e-10,1.0324131489937647,0.9615308720281278,0.5407729598216685,0.5439746747719749
11_331,0.19487179487179487,0.0221763795771016,0.26666666666666666,0.04114285714285714,0.008964538843340811,0.13950394508966116,0.03932471719983911,0.21989832415319566,0.05757484212822438,0.6915086956563518,0.025414425324907855,0.029272641149048408,0.19487179487179487,0.13384498967715575,0.26666666666666666,0.17704313883745065,0.008964538843340811,0.014402444547174027,0.03932471719983911,2.8645806229094947e-05,0.0921718534053758,0.10412885962158984,0.06742983373516283,0.6153667789036956
11_34,0.8102564102564103,0.4290871583290356,0.8333333333333334,0.5428571428571428,0.27933660208450506,0.6099687472526165,0.33374603951953313,0.34968166608468376,3.8082005983475486,1.4075416422686844,0.3863779780963137,0.1792939179180288,0.8102564102564103,0.7573291926218871,0.8333333333333334,0.812229181759132,0.27933660208450506,0.0003032644907283404,0.33374603951953313,4.532801940537487e-09,0.8894122746104354,0.14069211996608,0.6159903843301676,0.4619516786073601
11_340,0.2205128205128205,0.08818978855079938,0.3416666666666667,0.19314285714285714,0.007940128570611557,0.11166968479843578,0.05726866398313995,0.12378538836212247,0.2811058327523258,0.9708088524057725,0.6967661571938977,0.3985152366304212,0.2205128205128205,0.21570033935687602,0.3416666666666667,0.34041569391411935,0.007940128570611557,2.3879244217687824e-06,0.05726866398313995,1.1054097647393995e-10,0.6293911842082947,0.47596318743800087,0.02019170288121425,0.5541119443610716
11_346,0.41025641025641024,0.0959257349149046,0.5166666666666667,0.17257142857142857,0.03201066979999107,0.2011193673570527,0.08879117914566025,0.27518819770645697,0.2798758953356292,0.47161125089383094,0.6469444105019715,0.7679684039523096,0.41025641025641024,0.41139177059683923,0.5166666666666667,0.5235418534193184,0.03201066979999107,0.014098824362623755,0.08879117914566025,7.750108690661608e-07,0.8055098577092996,0.7912213473404432,0.3052696378520294,0.19147208022646037
11_351,0.08205128205128205,0.010830324909747292,0.13333333333333333,0.024,0.0005497359476242557,0.025476657274643943,0.0015962277545822044,0.025483956311374657,0.06699433042708655,0.10739706037764321,0.007578081530689198,0.1044190813783858,0.08205128205128205,0.09026755117761667,0.13333333333333333,0.14669288646531625,0.0005497359476242557,0.0,0.0015962277545822044,0.0,0.04195626777035619,0.23716032926388642,0.12713656872210505,0.1138519523700325
11_353,0.18461538461538463,0.025786487880350695,0.2833333333333333,0.053714285714285714,0.006056158547455027,0.16310578420798422,0.012406564435612322,0.13859933937143276,0.029686849752779455,0.37483824661774623,0.22152581269487082,0.24608215347316037,0.18461538461538463,0.22411254085477242,0.2833333333333333,0.34396952688418986,0.006056158547455027,0.0,0.012406564435612322,0.0,0.4616205190312003,0.23753569467084953,0.026771958658849907,0.45743725028199317
11_355,0.40512820512820513,0.11346054667354306,0.49166666666666664,0.2057142857142857,0.0756218712947644,0.4523498535092548,0.16199094242150952,0.2491549197979741,0.1538102578847327,0.4585409954762966,0.13475477125880117,3.4118311733705142,0.40512820512820513,0.2747050880218895,0.49166666666666664,0.33648510770947426,0.0756218712947644,0.058168706931696686,0.16199094242150952,0.0005452559311184762,0.216356590313218,0.6876515819942967,0.2645373972726008,0.3141458910106132
11_356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001930246451994514,3.4068703750527956,0.0012151189268776422,0.3691335044816215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02649592751025934,0.720750353338218,0.003416323820186855,0.7922450615525668
