,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u
16_132,0.6333333333333333,0.10910862152946907,0.6601307189542484,0.10870437224227839,0.048926402489962245,0.10914429654927413,0.09798808344506708,0.22143644568828041,0.0,0.0,0.0,0.0,0.6333333333333333,0.7538545645691417,0.6601307189542484,0.8334674674532716,0.048926402489962245,1.4850126746643294e-07,0.09798808344506708,5.297294254196346e-27,0.8567495790597852,0.0,0.0,0.0
16_139,0.11666666666666667,0.011203117389186557,0.1830065359477124,0.018451664661050943,0.0,0.0,0.0003298254432108158,0.02640467677418691,0.0,0.0,0.0,0.0,0.11666666666666667,0.1176115052537699,0.1830065359477124,0.19266859536167757,0.0,0.0,0.0003298254432108158,1.6286400322913086e-18,0.38137199702455615,0.06583878483905298,0.0,0.0
16_14,0.020833333333333332,0.0012177301509985387,0.032679738562091505,0.0020056157240272766,0.0,0.0,0.0,0.0025258881864438946,0.0,0.5502974930516776,0.0,0.0,0.020833333333333332,0.020603475372923195,0.032679738562091505,0.03375216269109681,0.0,0.0,0.0,0.0,0.041974394113582676,0.0,0.0,0.0
16_144,0.4708333333333333,0.04456892352654652,0.5294117647058824,0.052146008824709184,0.025693936836563406,0.2067845184945868,0.028516212885604145,0.25966089186385494,0.0,0.0,0.0,0.0,0.4708333333333333,0.5746652672764494,0.5294117647058824,0.6713867695304006,0.025693936836563406,1.6383260216018388e-07,0.028516212885604145,3.87026803550228e-23,0.84319808512319,0.0,0.0,0.0
16_145,0.45,0.058451047247929856,0.49019607843137253,0.04773365423184918,0.006511141231510528,0.12854303218523305,0.010769282210226813,0.3422632252333632,0.0,0.0,0.0,0.0,0.45,0.5476599977697966,0.49019607843137253,0.6283527620992522,0.006511141231510528,0.0,0.010769282210226813,0.0,0.8754565365647258,0.0,0.0,0.0
16_146,0.37083333333333335,0.03921091086215295,0.45751633986928103,0.04853590052146009,0.00855194060251054,0.08849711485704663,0.016014412656443218,0.16377714428053244,0.0,0.0,0.0,0.40925452682918667,0.37083333333333335,0.4172203763016947,0.45751633986928103,0.5372219228332907,0.00855194060251054,5.4050087538824345e-06,0.016014412656443218,1.8384474750301962e-19,0.6818191082246421,0.0,0.0,0.48632907852941165
16_148,0.4125,0.06307842182172431,0.48366013071895425,0.08744484556758925,0.00858045871704257,0.07618359959367704,0.018904365296942473,0.09262232535274276,0.0,0.0,0.0,0.0,0.4125,0.4506849862789705,0.48366013071895425,0.5695414731244496,0.00858045871704257,3.3580775165149395e-05,0.018904365296942473,5.785459573476324e-21,0.7901274029992751,0.0,0.0,0.0
16_149,0.2791666666666667,0.059668777398928396,0.43790849673202614,0.09827517047733654,0.0,0.0,0.010006856319103447,0.03042606431156229,0.0,0.41686017056155716,0.0,0.0,0.2791666666666667,0.313858108407022,0.43790849673202614,0.5141554880976728,0.0,0.0,0.010006856319103447,0.0,0.8485459519232548,0.0,0.0,0.0
16_150,0.7583333333333333,0.2922552362396493,0.7189542483660131,0.24989971921379864,0.12164268517068448,0.0927383397318258,0.1103666926804362,0.0893576522739371,0.0,0.0,0.0,0.0,0.7583333333333333,0.8317201008393484,0.7189542483660131,0.7996552092761803,0.12164268517068448,5.035131768261603e-06,0.1103666926804362,3.848822352233486e-20,0.8718945453756669,0.0,0.0,0.0
16_151,0.4583333333333333,0.12834875791524597,0.6209150326797386,0.19374247894103488,0.012310017989999835,0.06551947937398131,0.1833710539439504,0.19375941555668513,0.0,0.0,0.0,0.0,0.4583333333333333,0.5492950084101857,0.6209150326797386,0.7743272129067857,0.012310017989999835,1.5033744537173054e-08,0.1833710539439504,8.72535157439614e-22,0.25802122671971667,0.0,0.0,0.0
16_152,0.5333333333333333,0.06892352654651729,0.5816993464052288,0.08102687525070197,0.018279084610281937,0.09435508225897633,0.029072983619171343,0.1030602948750015,0.0,0.0,0.0,0.0,0.5333333333333333,0.5980158726990957,0.5816993464052288,0.7033106900757298,0.018279084610281937,2.786947634879637e-07,0.029072983619171343,6.653774970585627e-22,0.7494054849188025,0.0,0.0,0.0
16_153,0.6916666666666667,0.2330735509011203,0.6862745098039216,0.23024468511833132,0.0523291200682234,0.055322528699938874,0.0742934074220811,0.044591750074647815,0.0,0.0,0.0,0.0,0.6916666666666667,0.8011757495981254,0.6862745098039216,0.8324060155114981,0.0523291200682234,2.5237673056359466e-06,0.0742934074220811,4.159607247299711e-23,1.0001705226489774,0.0,0.0,0.0
16_154,0.6791666666666667,0.16780321480759863,0.6797385620915033,0.1793020457280385,0.07940791536384587,0.08085631762620896,0.13479174654096476,0.18718069348895286,0.0,0.7988793922988543,0.0,0.0,0.6791666666666667,0.8147292970622149,0.6797385620915033,0.850832954705478,0.07940791536384587,4.033758610880384e-07,0.13479174654096476,1.7335442108504335e-25,1.0071345855027025,0.0,0.0,0.0
16_155,0.6208333333333333,0.12713102776424745,0.6339869281045751,0.13477737665463296,0.03906479206931252,0.0641153090276717,0.04922017785392729,0.07491224798124685,0.0,0.0,0.0,0.0,0.6208333333333333,0.6091002405673053,0.6339869281045751,0.6097050012981602,0.03906479206931252,6.339289439879734e-05,0.04922017785392729,1.593115932433177e-17,0.6577932106932801,0.0,0.0,0.0
16_156,0.3333333333333333,0.06527033609352167,0.43790849673202614,0.08624147613317289,0.0034336344396102654,0.042286690634701314,0.011828608718988167,0.08189379554991431,0.0,0.0,0.0,0.0,0.3333333333333333,0.38608623573816625,0.43790849673202614,0.5396595790276477,0.0034336344396102654,8.667592338732006e-06,0.011828608718988167,6.099386396016471e-22,0.8525612499448295,0.0,0.0,0.0
16_157,0.06666666666666667,0.004870920603994155,0.09803921568627451,0.007220216606498195,4.259858202898999e-05,0.00530173339730194,0.00015588209611190227,0.0170238590280473,0.0,0.0,0.0,0.0,0.06666666666666667,0.06953672938361578,0.09803921568627451,0.10547550840967751,4.259858202898999e-05,7.59056709474914e-08,0.00015588209611190227,1.3301346515460722e-21,0.193988029586259,0.0,0.0,0.0
16_158,0.8041666666666667,0.387481734047735,0.7843137254901961,0.42920176494183715,0.12327376860877982,0.06815503710639044,0.24630793065459441,0.17157000184383872,0.0,0.0,0.0,0.0,0.8041666666666667,0.830861684587722,0.7843137254901961,0.8356272864030594,0.12327376860877982,0.0001939445464393604,0.24630793065459441,6.07378925141412e-20,0.8841548419702588,0.0,0.0,0.0
16_159,0.17083333333333334,0.022406234778373113,0.2679738562091503,0.036903329322101885,0.0,0.0,0.0011755199345869828,0.022267799640712196,0.0,0.0,0.0,0.0,0.17083333333333334,0.20088388488600115,0.2679738562091503,0.32908358623819384,0.0,0.0,0.0011755199345869828,1.5586218682332328e-21,0.6176511566064747,0.0,0.0,0.0
16_16,0.12916666666666668,0.012664393570384803,0.20261437908496732,0.020858403529883673,0.0,0.0,0.0014608277327111821,0.0395428864172635,0.0,0.0,0.0,0.0,0.12916666666666668,0.13297826396940846,0.20261437908496732,0.2178420833687873,0.0,0.0,0.0014608277327111821,4.6582910814440803e-20,0.3573190471189871,0.0,0.0,0.0
16_162,0.19166666666666668,0.021188504627374573,0.3006535947712418,0.03489771359807461,0.0,0.0,0.004051634095444236,0.04960386563991581,0.0,0.0,0.0,0.8890042368926401,0.19166666666666668,0.22978598228412953,0.3006535947712418,0.3764303700132047,0.0,0.0,0.004051634095444236,1.0749169859981472e-28,0.6498214504092347,0.0,0.0,0.7280025538135101
16_163,0.5791666666666667,0.08402338041889917,0.6405228758169934,0.08985158443642198,0.03879109374841467,0.12609393902053948,0.1029373330217344,0.3137340870141946,0.0,0.0,0.0,0.0,0.5791666666666667,0.653767895940351,0.6405228758169934,0.7647677529757684,0.03879109374841467,3.2990448376844104e-05,0.1029373330217344,4.210240798405286e-20,0.8405668398586569,0.0,0.0,0.0
16_164,0.5541666666666667,0.0786653677545056,0.6013071895424836,0.09225832330525471,0.02401094457646367,0.0902025569540418,0.03590225858757405,0.08998220018687732,0.0,0.14767660954241915,0.0,0.0,0.5541666666666667,0.6578395351211906,0.6013071895424836,0.7422462206086734,0.02401094457646367,1.6489654413909297e-05,0.03590225858757405,9.016868779575846e-21,0.8579109694042893,0.0,0.0,0.0
16_169,0.30833333333333335,0.025328787140769606,0.3790849673202614,0.03289209787404733,0.008120413007082468,0.09051912227254771,0.015230120609773938,0.15809035171814498,0.0,0.0,0.0,0.0,0.30833333333333335,0.3674286441504636,0.3790849673202614,0.46690491722683913,0.008120413007082468,0.0,0.015230120609773938,2.682746352030416e-27,0.28548840527144936,0.0,0.0,0.0
16_17,0.21666666666666667,0.01826595226497808,0.2679738562091503,0.02486963497793823,0.008587162104128,0.06910409825736658,0.014592929747410846,0.1103582859532337,0.0,0.0,0.0,0.5867249834567677,0.21666666666666667,0.2221741427713551,0.2679738562091503,0.285205774739768,0.008587162104128,1.057588359791231e-05,0.014592929747410846,5.042541115442889e-20,0.3772315217242892,0.0,0.0,0.5639599819788885
16_173,0.29583333333333334,0.029225523623964928,0.35294117647058826,0.03289209787404733,0.001610004016912345,0.070265199814429,0.004191587099414208,0.10870774858826367,0.0,0.0,0.0,0.0,0.29583333333333334,0.3438204952856558,0.35294117647058826,0.43034007431148424,0.001610004016912345,9.990186620722508e-08,0.004191587099414208,9.171759140784793e-22,0.39804287510064057,0.6221869401869422,0.0,0.0
16_174,0.23333333333333334,0.014369215781782758,0.32679738562091504,0.020858403529883673,0.0024716779499990536,0.08098009046714345,0.016772983648922508,0.3487895166508247,0.0,0.0,0.0,0.0,0.23333333333333334,0.2884486552209247,0.32679738562091504,0.42190203363871004,0.0024716779499990536,1.4431352194639351e-09,0.016772983648922508,1.893749568997733e-27,0.19662029338623305,0.7934683088316087,0.0,0.0
16_177,0.30416666666666664,0.06429615197272284,0.477124183006536,0.10589651022864019,0.0,0.0,0.012985869448245192,0.04550930157952091,0.0,0.0,0.0,0.0,0.30416666666666664,0.3708053248365816,0.477124183006536,0.6074451724322671,0.0,0.0,0.012985869448245192,0.0,0.9820647833852166,0.0,0.0,0.0
16_179,0.04583333333333333,0.0029225523623964927,0.0718954248366013,0.0048134777376654635,0.0,0.0,0.0005130611646295613,0.0077322123131637905,0.0,0.0,0.0,0.0,0.04583333333333333,0.056659557275538786,0.0718954248366013,0.09281844740051622,0.0,0.0,0.0005130611646295613,0.0,0.16391879244679525,0.0,0.0,0.0
16_18,0.5,0.06405260594252314,0.5424836601307189,0.07420778178900922,0.02985318839773551,0.12202022665839361,0.054909655061730636,0.19410255693263706,0.0,0.0,0.0,0.0,0.5,0.593380090740188,0.5424836601307189,0.6919193351674845,0.02985318839773551,2.345640564554432e-07,0.054909655061730636,2.5549403907014674e-27,0.5689335834922453,0.0,0.0,0.0
16_180,0.6083333333333333,0.10521188504627374,0.6601307189542484,0.11070998796630566,0.040581633612112304,0.1065501621391583,0.10037848258537321,0.2430027868024744,0.0,0.0,0.0,0.0,0.6083333333333333,0.7224093552631194,0.6601307189542484,0.8089268324966201,0.040581633612112304,3.41657100561159e-06,0.10037848258537321,7.64782605869367e-21,0.8270790826634732,0.9892349921981546,0.0,0.0
16_181,0.5333333333333333,0.0971748660496834,0.5947712418300654,0.09025270758122744,0.02425124195456477,0.08623996146592104,0.0870231397157548,0.20898749355530657,0.0,0.0,0.0,0.0,0.5333333333333333,0.5837805584418421,0.5947712418300654,0.6852291743483564,0.02425124195456477,3.919522907168097e-07,0.0870231397157548,5.942501296501119e-20,0.7204876868900606,0.0,0.0,0.0
16_182,0.3875,0.05090112031173892,0.49019607843137253,0.06257521058965103,0.005352663021427584,0.05154944562960991,0.03756510786399572,0.17211628944296978,0.0,0.0,0.0,0.0,0.3875,0.46383573933293337,0.49019607843137253,0.6100703406415747,0.005352663021427584,2.7910664663735826e-06,0.03756510786399572,1.9046812658330025e-21,0.3240345737047938,0.0,0.0,0.0
16_183,0.29583333333333334,0.06697515830491962,0.46405228758169936,0.1103088648215002,0.0,0.0,0.012106705136047727,0.018883898879139802,0.0,0.0,0.0,0.0,0.29583333333333334,0.36397020364143723,0.46405228758169936,0.5962480263966494,0.0,0.0,0.012106705136047727,4.892076205027614e-28,0.9815376743120008,0.0,0.0,0.0
16_187,0.5458333333333333,0.08597174866049684,0.6274509803921569,0.09426393902928198,0.022526542956842782,0.09203780801506559,0.0658692175641614,0.2288496244029371,0.0,0.07108483307733376,0.0,0.0,0.5458333333333333,0.6359483425374597,0.6274509803921569,0.7689064110200339,0.022526542956842782,5.773845739591751e-06,0.0658692175641614,8.90315997966791e-20,0.777177728763573,0.0,0.0,0.0
16_189,0.375,0.04335119337554798,0.45098039215686275,0.05334937825912555,0.006427297664519625,0.13743322653088,0.015775530091764235,0.23008692949594886,0.0,0.0,0.0,0.0,0.375,0.46293433728536804,0.45098039215686275,0.5811700513373231,0.006427297664519625,1.745403777535571e-10,0.015775530091764235,5.498979722195698e-29,0.797215956389738,0.0,0.0,0.0
16_190,0.075,0.004870920603994155,0.11764705882352941,0.008022462896109106,0.0,0.0,0.0004882869266632416,0.02333324572127311,0.0,0.0,0.0,0.0,0.075,0.09271563917815437,0.11764705882352941,0.1518847321099356,0.0,0.0,0.0004882869266632416,0.0,0.2683180002010531,0.0,0.0,0.0
16_191,0.12916666666666668,0.01412566975158305,0.20261437908496732,0.023265142398716406,0.0,0.0,0.0006255748923904109,0.02313857182021917,0.0,0.19914339062819547,0.0,0.0,0.12916666666666668,0.14679976203207776,0.20261437908496732,0.24048415917406474,0.0,0.0,0.0006255748923904109,1.1546173123618624e-21,0.445375537250138,0.0,0.0,0.0
16_192,0.575,0.1358986848514369,0.5882352941176471,0.10308864821500201,0.027823746814707805,0.06931025230481887,0.035629348114137475,0.09620941179146363,0.0,0.0,0.0,0.0,0.575,0.6304437622163478,0.5882352941176471,0.6640226613068885,0.027823746814707805,1.488875814146692e-05,0.035629348114137475,7.621556370772157e-21,0.9209652865458946,0.8660313114993271,0.0,0.0
16_194,0.31666666666666665,0.027764247442766683,0.39869281045751637,0.036101083032490974,0.0023828792887139777,0.10023413495403513,0.007110665087617605,0.14028141910650477,0.0,0.0,0.0,0.0,0.31666666666666665,0.35197603762077123,0.39869281045751637,0.46971759745109715,0.0023828792887139777,1.3859872917090662e-06,0.007110665087617605,3.35193557443468e-21,0.4114013020123306,0.0,0.0,0.0
16_195,0.008333333333333333,0.0004870920603994155,0.013071895424836602,0.0008022462896109105,0.0,0.0,0.0,0.0005891338124095906,0.0,0.0,0.0,0.0,0.008333333333333333,0.010301737686461598,0.013071895424836602,0.016876081345548404,0.0,0.0,0.0,0.0,0.03530027216477975,0.1143523263962034,0.0,0.0
16_196,0.025,0.0014612761811982464,0.0392156862745098,0.0024067388688327317,0.0,0.0,0.0,0.006069861028289873,0.0,0.0,0.0,1.4580976891520485,0.025,0.03090521305938479,0.0392156862745098,0.050628244036645204,0.0,0.0,0.0,0.0,0.10479457655933067,0.0,0.0,0.8293477119209722
16_197,0.016666666666666666,0.000974184120798831,0.026143790849673203,0.001604492579221821,0.0,0.0,0.0,0.0017364647901726114,0.0,0.0,0.0,0.0,0.016666666666666666,0.020603475372923195,0.026143790849673203,0.03375216269109681,0.0,0.0,0.0,0.0,0.06593581100423294,0.0,0.0,0.0
16_199,0.375,0.06137359961032635,0.48366013071895425,0.09025270758122744,0.003616817064831634,0.04838822674586081,0.01204177085245012,0.05231634625946369,0.0,0.0,0.0,0.0,0.375,0.45756884890700256,0.48366013071895425,0.6230086696731618,0.003616817064831634,6.948385311237924e-07,0.01204177085245012,0.0,0.9304717837144847,0.0,0.0,0.0
16_2,0.3375,0.029225523623964928,0.46405228758169936,0.04131568391496189,0.007493271614692578,0.05150936512149621,0.04358852747718665,0.2809364624721412,0.0,0.0,0.0,0.0,0.3375,0.40563092140442536,0.46405228758169936,0.5829279764774845,0.007493271614692578,8.477782735358797e-10,0.04358852747718665,9.309940398493632e-29,0.16503402750222637,0.7308117477879092,0.0,0.0
16_20,0.17083333333333334,0.017778860204578667,0.2679738562091503,0.029281989570798236,0.0,0.0,0.001794537758539438,0.0500126852847626,0.0,0.0,0.0,0.0,0.17083333333333334,0.19830845046438578,0.2679738562091503,0.3248645659018068,0.0,0.0,0.001794537758539438,0.0,0.560813743304991,0.0,0.0,0.0
16_202,0.17083333333333334,0.01631758402338042,0.2679738562091503,0.026875250701965503,0.0,0.0,0.003748991181015093,0.06300266643045602,0.0,0.0,0.0,0.0,0.17083333333333334,0.21118562257246273,0.2679738562091503,0.34595966758374225,0.0,0.0,0.003748991181015093,0.0,0.5933146103635794,0.0,0.0,0.0
16_204,0.07916666666666666,0.007062834875791525,0.12418300653594772,0.011632571199358203,0.0,0.0,0.0002001200735391178,0.012060165537221775,0.0,0.0,0.0,0.022161176305322328,0.07916666666666666,0.09786650802138518,0.12418300653594772,0.16032277278270982,0.0,0.0,0.0002001200735391178,0.0,0.3103446304933226,0.0,0.0,0.07627116060377896
16_205,0.020833333333333332,0.0014612761811982464,0.032679738562091505,0.0024067388688327317,0.0,0.0,0.0,0.0017334247432391995,0.0,0.043721813143988666,0.0,0.0,0.020833333333333332,0.025754344216153992,0.032679738562091505,0.042190203363871005,0.0,0.0,0.0,0.0,0.08505574935803256,0.0,0.0,0.0
16_207,0.09583333333333334,0.007306380905991232,0.1503267973856209,0.012033694344163659,0.0,0.0,0.0008296726941086411,0.035087848726515714,0.0,0.0,0.0,0.0,0.09583333333333334,0.11846998339430836,0.1503267973856209,0.19407493547380664,0.0,0.0,0.0008296726941086411,0.0,0.3639482831503532,0.0,0.0,0.0
16_21,0.5291666666666667,0.07598636142230882,0.5882352941176471,0.08543922984356198,0.043121939347710726,0.1540307928142693,0.036877908245364945,0.2318652647275443,0.0,0.0,0.0,0.0,0.5291666666666667,0.4875460879763767,0.5882352941176471,0.5788124530324662,0.043121939347710726,0.0004908525645558914,0.036877908245364945,1.1721188943885701e-17,0.6173048058586973,0.0,0.0,0.0
16_210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_212,0.24583333333333332,0.021188504627374573,0.3202614379084967,0.02888086642599278,0.0015922009769767228,0.06130637657931404,0.005035420814515278,0.14584917763802907,0.0,0.0,0.0,0.0,0.24583333333333332,0.2961749584857709,0.3202614379084967,0.4008069319567745,0.0015922009769767228,9.497770284296122e-08,0.005035420814515278,2.758860313465242e-23,0.33821868968612867,0.0,0.0,0.0
16_24,0.30416666666666664,0.03604481246955674,0.3790849673202614,0.05054151624548736,0.006901290876455682,0.08250062577059346,0.01285045924433329,0.13409996159738996,0.0,0.0,0.0,0.0,0.30416666666666664,0.30763564166195945,0.3790849673202614,0.38723574987472936,0.006901290876455682,2.123342271059071e-07,0.01285045924433329,4.116947873262716e-19,0.45722259319950725,0.49810664592158777,0.0,0.0
16_25,0.275,0.02800779347296639,0.3464052287581699,0.0377055756117128,0.011211553362389505,0.0651526439155906,0.028294385773823205,0.1335070104272018,0.0,0.0,0.0,0.0,0.275,0.3193538682803095,0.3464052287581699,0.41346399296593583,0.011211553362389505,7.552046039398582e-05,0.028294385773823205,1.3249151897007997e-19,0.38965036578955875,0.0,0.0,0.0
16_27,0.20416666666666666,0.025328787140769606,0.3202614379084967,0.041716807059767345,0.0,0.0,0.004494307614692015,0.0457965642045263,0.0,0.0,0.0,0.0,0.20416666666666666,0.2365107277183475,0.3202614379084967,0.3874467008915487,0.0,0.0,0.004494307614692015,2.8249225086330325e-22,0.6685625238762569,0.0,0.0,0.0
16_28,0.5083333333333333,0.07087189478811495,0.5686274509803921,0.07701564380264742,0.030357726348511943,0.12709535782810857,0.030767263963489267,0.19472624271383654,0.0,0.0,0.0,0.0,0.5083333333333333,0.5998922606348441,0.5686274509803921,0.7005582815705629,0.030357726348511943,5.769547767274047e-06,0.030767263963489267,6.165871497569227e-21,0.8179254336073666,0.0,0.0,0.0
16_3,0.09166666666666666,0.007062834875791525,0.1437908496732026,0.011632571199358203,0.0,0.0,0.0009620658983982758,0.03752203478123722,0.0,0.0,0.0,0.0,0.09166666666666666,0.08584781405384663,0.1437908496732026,0.14063401121290334,0.0,0.0,0.0009620658983982758,1.188839237070199e-18,0.2332122014309501,0.0,0.0,0.0
16_30,0.6916666666666667,0.17778860204578664,0.6928104575163399,0.16967509025270758,0.05385978998940499,0.07138135032028665,0.08406260446497074,0.13726625382987626,0.0,0.015756301810385218,0.0,0.0,0.6916666666666667,0.8168383873931706,0.6928104575163399,0.8483965359124903,0.05385978998940499,6.626553363544477e-07,0.08406260446497074,3.2739444567026724e-21,0.9305411960616702,0.0,0.0,0.0
16_31,0.7375,0.19873356064296152,0.7320261437908496,0.19253910950661854,0.06815407243534514,0.03742898272812796,0.11106583969768702,0.072803227212212,0.0,0.0,0.0,0.0,0.7375,0.8503454357350407,0.7320261437908496,0.8805616290946751,0.06815407243534514,8.897002496621458e-08,0.11106583969768702,3.2589925121333794e-22,1.0551186420252987,0.0,0.0,0.0
16_32,0.041666666666666664,0.0029225523623964927,0.06535947712418301,0.0048134777376654635,0.0,0.0,0.0,0.010550873767251959,0.0,0.0,0.0,0.0,0.041666666666666664,0.046357819589077184,0.06535947712418301,0.0759423660549678,0.0,0.0,0.0,0.0,0.13794133030197306,0.0,0.0,0.0
16_33,0.7291666666666666,0.14564052605942523,0.7516339869281046,0.1496189330124348,0.11621612235439162,0.1740399334930711,0.22440688176813225,0.4232364303675202,0.0,0.0,0.0,0.0,0.7291666666666666,0.8384210409051717,0.7516339869281046,0.9022284839356627,0.11621612235439162,2.5674367679374674e-07,0.22440688176813225,1.8974635560034902e-20,0.928771503879577,0.0,0.0,0.0
16_34,0.5583333333333333,0.10910862152946907,0.6013071895424836,0.13838748495788206,0.03467710553950045,0.08635545957866085,0.03510226505520911,0.1159872523696363,0.0,0.0,0.0,0.0,0.5583333333333333,0.6801623252316207,0.6013071895424836,0.7668610361426681,0.03467710553950045,2.6502094350640437e-07,0.03510226505520911,0.0,0.9849214314574767,0.0,0.0,0.0
16_38,0.8375,0.399171943497321,0.7843137254901961,0.3481748896911352,0.143038819070965,0.05186035144538959,0.19283409653850042,0.1326111593622844,0.0,0.0,0.0,0.0,0.8375,0.9184740825977342,0.7843137254901961,0.9206452562831707,0.143038819070965,9.85276643449137e-06,0.19283409653850042,2.1405434640794693e-20,1.106718952943564,0.0,0.0,0.0
16_39,0.39166666666666666,0.042620555284948854,0.49019607843137253,0.056558363417569195,0.007230997814477077,0.11373498507255486,0.015678912962277948,0.1959724284466138,0.0,0.0,0.0,0.0,0.39166666666666666,0.4224570929589793,0.49019607843137253,0.5612703387506971,0.007230997814477077,3.91928663179358e-05,0.015678912962277948,1.8806573494754445e-20,0.40786771220545576,0.0,0.0,0.0
16_4,0.23333333333333334,0.01753531417437896,0.3006535947712418,0.02486963497793823,0.005061724931923171,0.09528485254483593,0.011583966914036199,0.16380177365082924,0.0,0.0,0.0,0.0,0.23333333333333334,0.2884486552209247,0.3006535947712418,0.3881498709476133,0.005061724931923171,2.657239968444039e-09,0.011583966914036199,3.7854264702063535e-30,0.4029464411374631,0.5260293010086927,0.0,0.0
16_40,0.6166666666666667,0.09668777398928398,0.6339869281045751,0.09185720016044925,0.0791113546552964,0.13922826341780625,0.05298868168465962,0.13892389291996224,0.0,0.0,0.0,0.0,0.6166666666666667,0.7403515484003735,0.6339869281045751,0.8027389360032524,0.0791113546552964,1.7711171398729856e-07,0.05298868168465962,8.641430949425896e-28,0.96819761064643,0.0,0.0,0.0
16_41,0.475,0.051631758402338045,0.5555555555555556,0.05816285599679102,0.014217038926077563,0.11298237421854568,0.041280832450444054,0.3352571711355346,0.0,0.0,0.0,0.0,0.475,0.5801595273758956,0.5555555555555556,0.707389076400904,0.014217038926077563,1.6482954502220833e-09,0.041280832450444054,2.734792441222502e-28,0.678857745361632,0.0,0.0,0.0
16_42,0.1375,0.008280565026790063,0.17647058823529413,0.010830324909747292,0.0008928820007357612,0.04537216039385871,0.0017651885326907069,0.09242936530610817,0.0,0.0,0.0,0.0,0.1375,0.16482780298338556,0.17647058823529413,0.22782709816490343,0.0008928820007357612,3.775812015557968e-09,0.0017651885326907069,0.0,0.15484857535011867,0.0,0.0,0.0
16_43,0.12083333333333333,0.009985387238188018,0.1830065359477124,0.016044925792218213,0.0004010026637280275,0.009060233991320742,0.0009671408650187961,0.05166559386356461,0.0,0.0,0.0,0.0,0.12083333333333333,0.1277415473121238,0.1830065359477124,0.200825368012026,0.0004010026637280275,7.556046217318526e-06,0.0009671408650187961,6.150820980660767e-20,0.3585214273195959,0.12623131362283735,0.0,0.0
16_44,0.3375,0.03628835849975645,0.41830065359477125,0.04412354592860008,0.00426145642173384,0.0726282110434374,0.00868531338729353,0.10018049291654092,0.0,0.5844401567270988,0.0,0.0,0.3375,0.3811642943990791,0.41830065359477125,0.4809683183481295,0.00426145642173384,8.545068943570797e-07,0.00868531338729353,1.0062465581969664e-18,0.724516467673454,0.0,0.0,0.0
16_45,0.25,0.01753531417437896,0.33986928104575165,0.02486963497793823,0.014510083205438049,0.13775658304625077,0.009888129134682342,0.22510304525841865,0.0,0.0,0.0,0.0,0.25,0.307335174312771,0.33986928104575165,0.4359654347600004,0.014510083205438049,1.3170522519259507e-08,0.009888129134682342,4.601168415389298e-28,0.5255251548282254,0.5634736823661681,0.0,0.0
16_46,0.6416666666666667,0.1259132976132489,0.6666666666666666,0.12595266746891295,0.03855253807898828,0.07877239922499404,0.05732558967492549,0.11937672795006524,0.0,0.0,0.0,0.0,0.6416666666666667,0.7368399640064565,0.6666666666666666,0.7935977252744136,0.03855253807898828,7.20806629921102e-06,0.05732558967492549,4.386236083435137e-21,0.9110480490806409,0.0,0.0,0.0
16_47,0.25,0.023136872868972237,0.3464052287581699,0.03449659045326915,0.0019439127680959893,0.030284245322429796,0.0077249122531145575,0.08308640735735463,0.0,0.19041340022534192,0.0,0.0,0.25,0.3013258273290017,0.3464052287581699,0.44299713532064555,0.0019439127680959893,1.6065881198841433e-07,0.0077249122531145575,2.682746352030416e-27,0.14727402171863177,0.0,0.0,0.0
16_49,0.7208333333333333,0.1604968339016074,0.7189542483660131,0.16085038106698757,0.0877301251064234,0.09847928297779894,0.1401223994689722,0.1594616649290659,0.0,0.0,0.0,0.0,0.7208333333333333,0.8363316441058092,0.7189542483660131,0.882703694322197,0.0877301251064234,6.027142534670698e-06,0.1401223994689722,8.807912633948847e-22,1.0035600427883342,0.0,0.0,0.0
16_5,0.4791666666666667,0.05382367267413541,0.5947712418300654,0.06698756518251103,0.04261249551530535,0.1520041450184175,0.06907030692555742,0.2840791663374984,0.0,0.0,0.0,0.0,0.4791666666666667,0.5674540508959263,0.5947712418300654,0.7298905181949684,0.04261249551530535,7.210496202319286e-08,0.06907030692555742,5.860242427416984e-22,0.37928837818320266,0.9102268298934064,0.0,0.0
16_50,0.5125,0.07939600584510473,0.5816993464052288,0.09787404733253109,0.029881561173814717,0.09465693806411123,0.043876955918572845,0.1614542030864169,0.0,0.0,0.0,0.0,0.5125,0.6121807620179803,0.5816993464052288,0.737766022822891,0.029881561173814717,2.8197552826499083e-06,0.043876955918572845,1.4755429630834347e-22,0.9995222586201484,0.0,0.0,0.0
