,E_votes_2,E_votes_num,E_votes_3,E_votes_1,E_votes_mean,E_votes_4,E_votes_std,E_likes_num,E_likes_mean,E_likes_std,E_likes_sum,E_dislikes_num,E_dislikes_std,E_dislikes_sum,E_dislikes_mean,E_com_std,E_com_num,E_com_mean,E_com_sum,E_companyAlias,E_employee,E_first_date,E_lastParticipationDate,E_stillExists,E_churn,E_comp_short,E_uid
580,7,29,21,0,2.793103448275862,1,0.4913036844405175,15.0,2.7333333333333334,3.432339199576927,41.0,15.0,0.9102589898327995,6.0,0.4,58.68738811541645,15,71.06666666666666,1066,5742d699f839a10003a407d2,112,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_112
581,0,145,138,1,3.027586206896552,6,0.2620651844857311,10.0,13.2,15.33912933933634,132.0,10.0,1.3703203194062978,9.0,0.9,72.00347213850176,10,112.5,1125,5742d699f839a10003a407d2,113,2016-06-14 00:00:00,2017-03-18 00:00:00,True,0,16,16_113
582,53,173,13,4,3.2427745664739884,103,0.9699060977327346,54.0,21.98148148148148,12.130564454724134,1187.0,54.0,3.04433809053854,85.0,1.5740740740740742,191.737880307814,54,251.0185185185185,13555,5742d699f839a10003a407d2,114,2016-06-07 00:00:00,2017-03-20 10:51:52,True,0,16,16_114
583,13,45,20,9,2.3777777777777778,3,0.8864866529500519,17.0,7.882352941176471,5.266430870869479,134.0,17.0,3.820417285493055,29.0,1.7058823529411764,115.26376401158193,17,151.88235294117646,2582,5742d699f839a10003a407d2,115,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_115
584,1,51,48,0,3.019607843137255,2,0.2441471751572297,10.0,12.5,8.22259758902934,125.0,10.0,1.5951314818673865,9.0,0.9,49.214270739740165,10,109.4,1094,5742d699f839a10003a407d2,116,2016-06-07 00:00:00,2017-03-17 00:00:00,True,0,16,16_116
585,1,68,64,1,2.985294117647059,2,0.32289026179014985,6.0,17.666666666666668,8.93681524183345,106.0,6.0,1.224744871391589,3.0,0.5,87.44541154343091,6,272.5,1635,5742d699f839a10003a407d2,119,2016-09-05 00:00:00,2017-03-20 00:00:00,True,0,16,16_119
586,5,20,13,1,2.7,1,0.6569466853317862,9.0,9.555555555555555,9.207484877955423,86.0,9.0,1.1666666666666667,8.0,0.8888888888888888,149.02600444217782,9,141.66666666666666,1275,5742d699f839a10003a407d2,120,2016-07-04 00:00:00,2017-02-15 00:00:00,False,1,16,16_120
587,52,162,86,20,2.45679012345679,4,0.7401423854295217,21.0,18.285714285714285,12.574350309828565,384.0,21.0,3.0102997794081507,46.0,2.1904761904761907,126.17880359311732,21,182.23809523809524,3827,5742d699f839a10003a407d2,122,2016-07-05 00:00:00,2017-01-26 12:04:05,True,0,16,16_122
588,34,201,99,7,3.0646766169154227,61,0.7815344009706153,9.0,17.22222222222222,16.013882865952418,155.0,9.0,0.44095855184409843,2.0,0.2222222222222222,73.79946552049758,9,117.11111111111111,1054,5742d699f839a10003a407d2,123,2016-06-08 00:00:00,2017-03-20 13:11:12,True,0,16,16_123
589,11,43,11,17,2.046511627906977,4,1.0224501005892201,10.0,15.4,11.10755498648455,154.0,10.0,5.10881590977792,29.0,2.9,137.7263389640647,10,196.9,1969,5742d699f839a10003a407d2,124,2016-06-08 00:00:00,2017-03-15 20:39:01,True,0,16,16_124
590,5,176,101,3,3.3181818181818183,67,0.6149648918286462,4.0,15.25,11.4418821295566,61.0,4.0,0.5,1.0,0.25,84.56555642419278,4,119.0,476,5742d699f839a10003a407d2,125,2016-07-04 00:00:00,2017-03-20 10:51:52,True,0,16,16_125
591,3,25,14,0,3.2,8,0.645497224367903,7.0,17.857142857142858,11.696560340951685,125.0,7.0,0.6900655593423541,6.0,0.8571428571428571,146.04435073275647,7,151.57142857142858,1061,5742d699f839a10003a407d2,127,2016-06-17 00:00:00,2017-02-09 00:00:00,True,0,16,16_127
592,5,182,176,0,2.978021978021978,1,0.180730376881026,18.0,16.88888888888889,19.402513144947726,304.0,18.0,1.6449566416599486,18.0,1.0,137.21687428386966,18,128.33333333333334,2310,5742d699f839a10003a407d2,132,2016-06-20 00:00:00,2017-03-19 10:47:45,True,0,16,16_132
593,12,39,5,22,1.564102564102564,0,0.7179969137476481,4.0,15.25,11.29527924990495,61.0,4.0,0.9574271077563381,3.0,0.75,106.61613386350116,4,364.5,1458,5742d699f839a10003a407d2,133,2016-06-21 00:00:00,2017-02-16 09:04:33,False,1,16,16_133
594,1,40,32,0,3.15,7,0.4266746794119403,1.0,16.0,,16.0,1.0,,0.0,0.0,,1,93.0,93,5742d699f839a10003a407d2,136,2016-07-04 00:00:00,2017-03-20 00:00:00,True,0,16,16_136
595,3,26,19,1,2.923076923076923,3,0.6275716324421888,5.0,5.0,6.6332495807108,25.0,5.0,0.5477225575051662,2.0,0.4,18.074844397670482,5,41.8,209,5742d699f839a10003a407d2,143,2016-06-21 00:00:00,2017-03-12 00:00:00,True,0,16,16_143
596,1,131,122,1,3.030534351145038,7,0.3022716887353521,25.0,7.84,7.4592224795886075,196.0,25.0,0.33166247903554,3.0,0.12,128.85586262694193,25,141.0,3525,5742d699f839a10003a407d2,144,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_144
597,12,182,169,0,2.9395604395604398,1,0.26105570662645244,5.0,19.0,16.658331248957683,95.0,5.0,0.44721359549995804,1.0,0.2,497.1259397778394,5,472.8,2364,5742d699f839a10003a407d2,145,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_145
598,1,110,92,0,3.1454545454545455,17,0.3791918890754623,28.0,3.0357142857142856,2.987407433645966,85.0,28.0,1.3148520748875057,11.0,0.39285714285714285,28.256010270420635,28,50.57142857142857,1416,5742d699f839a10003a407d2,146,2016-06-27 00:00:00,2017-03-17 00:00:00,True,0,16,16_146
599,1,6,2,0,3.3333333333333335,3,0.816496580927726,1.0,9.0,,9.0,1.0,,0.0,0.0,,1,26.0,26,5742d699f839a10003a407d2,147,2016-06-27 00:00:00,2016-12-30 00:00:00,True,0,16,16_147
600,1,121,102,0,3.1404958677685952,18,0.37206148963056634,4.0,13.75,7.804912982645397,55.0,4.0,2.6457513110645907,10.0,2.5,131.14495796636635,4,191.5,766,5742d699f839a10003a407d2,148,2016-06-27 00:00:00,2017-03-20 13:11:12,True,0,16,16_148
601,72,146,60,12,2.356164383561644,2,0.651149922112833,46.0,23.23913043478261,13.391846246642762,1069.0,46.0,1.4121624901372805,32.0,0.6956521739130435,142.32226648080015,46,222.80434782608697,10249,5742d699f839a10003a407d2,150,2016-06-27 00:00:00,2017-03-20 13:11:12,True,0,16,16_150
602,27,123,77,16,2.5447154471544717,3,0.7493388618251401,29.0,22.103448275862068,17.3274036213207,641.0,29.0,1.0445731209092584,19.0,0.6551724137931034,323.34627765127584,29,262.62068965517244,7616,5742d699f839a10003a407d2,151,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_151
603,6,127,100,0,3.1181102362204722,21,0.4474650510135006,10.0,19.0,14.212670403551895,190.0,10.0,6.111010100175292,43.0,4.3,264.02400985095613,10,296.7,2967,5742d699f839a10003a407d2,152,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_152
604,43,109,57,5,2.55045871559633,4,0.6452997944124153,28.0,20.928571428571427,8.191814213336391,586.0,28.0,1.9813949444585564,28.0,1.0,103.25877366415088,28,192.82142857142858,5399,5742d699f839a10003a407d2,153,2016-06-28 00:00:00,2017-03-20 13:11:12,True,0,16,16_153
605,12,134,116,5,2.843283582089552,1,0.47262628279336333,17.0,20.235294117647058,10.046948614907327,344.0,17.0,1.2217393579743305,11.0,0.6470588235294118,209.7735298447576,17,253.94117647058823,4317,5742d699f839a10003a407d2,154,2016-06-28 00:00:00,2017-01-02 00:00:00,True,0,16,16_154
606,27,114,58,26,2.3333333333333335,3,0.8587567332159076,8.0,25.625,10.18314433617773,205.0,8.0,0.4629100498862757,2.0,0.25,141.90835825580234,8,186.375,1491,5742d699f839a10003a407d2,155,2016-06-28 00:00:00,2017-03-20 10:51:52,True,0,16,16_155
607,90,121,18,5,2.239669421487603,8,0.6327821292834495,2.0,10.5,6.363961030678928,21.0,2.0,0.0,4.0,2.0,304.05591591021545,2,241.0,482,5742d699f839a10003a407d2,156,2016-07-11 00:00:00,2017-03-20 10:51:52,True,0,16,16_156
608,0,42,6,0,3.857142857142857,36,0.35416880166057313,2.0,13.0,18.384776310850235,26.0,2.0,1.4142135623730951,2.0,1.0,181.7264427649427,2,147.5,295,5742d699f839a10003a407d2,157,2016-07-11 00:00:00,2017-03-14 10:07:15,True,0,16,16_157
609,12,176,157,5,2.8863636363636362,2,0.42579185208115744,65.0,20.50769230769231,11.85474994058695,1333.0,65.0,5.454576413082307,160.0,2.4615384615384617,250.42098496639306,65,320.6461538461538,20842,5742d699f839a10003a407d2,158,2016-06-29 00:00:00,2017-03-20 00:00:00,True,0,16,16_158
610,8,182,174,0,2.956043956043956,0,0.20556285280901757,1.0,9.0,,9.0,1.0,,0.0,0.0,,1,91.0,91,5742d699f839a10003a407d2,162,2016-06-28 00:00:00,2017-03-20 10:51:52,True,0,16,16_162
611,3,120,99,2,3.075,16,0.4703386943415957,17.0,19.235294117647058,10.47932137452556,327.0,17.0,2.8009977214010933,29.0,1.7058823529411764,93.02359757546658,17,183.52941176470588,3120,5742d699f839a10003a407d2,163,2016-06-28 00:00:00,2017-03-19 10:47:45,True,0,16,16_163
612,32,55,16,0,2.5454545454545454,7,0.7153911599848798,5.0,32.4,12.361229712289955,162.0,5.0,1.788854381999832,4.0,0.8,207.42637247948971,5,406.2,2031,5742d699f839a10003a407d2,164,2016-06-30 00:00:00,2017-03-17 00:00:00,True,0,16,16_164
613,4,118,110,1,2.9745762711864407,3,0.3055572017392081,7.0,13.857142857142858,14.43870459827302,97.0,7.0,2.6457513110645907,7.0,1.0,286.77210131956366,7,189.71428571428572,1328,5742d699f839a10003a407d2,169,2016-07-07 00:00:00,2017-01-17 00:00:00,True,0,16,16_169
614,4,80,76,0,2.95,0,0.21932000780317507,9.0,15.777777777777779,9.093648577135827,142.0,9.0,1.964971020425266,10.0,1.1111111111111112,245.92314743521897,9,239.77777777777777,2158,5742d699f839a10003a407d2,173,2016-07-09 00:00:00,2017-03-20 00:00:00,True,0,16,16_173
615,6,58,51,0,2.913793103448276,1,0.3394775531230453,1.0,46.0,,46.0,1.0,,0.0,0.0,,1,277.0,277,5742d699f839a10003a407d2,174,2016-07-09 00:00:00,2017-01-08 00:00:00,True,0,16,16_174
616,18,36,5,13,1.7777777777777777,0,0.680802514310915,11.0,29.727272727272727,17.33834426403461,327.0,11.0,0.9341987329938275,6.0,0.5454545454545454,246.9814862402738,11,285.6363636363636,3142,5742d699f839a10003a407d2,180,2016-07-18 00:00:00,2017-03-16 12:53:41,True,0,16,16_180
617,24,100,57,10,2.65,9,0.7833494518006404,23.0,15.695652173913043,10.240005249504582,361.0,23.0,4.332522474049303,68.0,2.9565217391304346,138.5891359977426,23,146.69565217391303,3374,5742d699f839a10003a407d2,181,2016-07-18 00:00:00,2017-03-19 10:47:45,True,0,16,16_181
618,5,95,87,0,2.9789473684210526,3,0.2909612597017969,11.0,22.636363636363637,11.993937862709872,249.0,11.0,0.8090398349558905,4.0,0.36363636363636365,161.9202385014413,11,202.1818181818182,2224,5742d699f839a10003a407d2,182,2016-07-18 00:00:00,2017-03-20 00:00:00,True,0,16,16_182
619,22,56,10,18,2.0714285714285716,6,0.9696699130424439,12.0,19.833333333333332,13.822467437494872,238.0,12.0,1.4770978917519928,12.0,1.0,309.2661279202556,12,282.9166666666667,3395,5742d699f839a10003a407d2,187,2016-07-19 00:00:00,2017-03-01 06:32:59,False,1,16,16_187
620,22,56,10,18,2.0714285714285716,6,0.9696699130424439,12.0,19.833333333333332,13.822467437494872,238.0,12.0,1.4770978917519928,12.0,1.0,309.2661279202556,12,282.9166666666667,3395,5742d699f839a10003a407d2,187,2016-07-19 00:00:00,2017-03-01 00:00:00,False,1,16,16_187
621,34,53,13,4,2.2452830188679247,2,0.6476484200955407,23.0,20.73913043478261,15.734205330785038,477.0,23.0,2.5699694712202232,50.0,2.1739130434782608,151.10846038001637,23,223.69565217391303,5145,5742d699f839a10003a407d2,188,2016-07-19 00:00:00,2017-03-20 00:00:00,True,0,16,16_188
622,35,121,67,3,2.793388429752066,16,0.6942304537147693,3.0,27.0,13.228756555322953,81.0,3.0,0.0,0.0,0.0,366.7237834301633,3,325.3333333333333,976,5742d699f839a10003a407d2,189,2016-07-19 00:00:00,2017-03-19 10:47:45,True,0,16,16_189
623,42,130,61,23,2.353846153846154,4,0.8056153549795904,13.0,18.307692307692307,12.425676476451327,238.0,13.0,3.3550574147710583,21.0,1.6153846153846154,212.93209462896127,13,201.07692307692307,2614,5742d699f839a10003a407d2,192,2016-07-19 00:00:00,2017-03-20 13:11:12,True,0,16,16_192
624,25,110,49,5,2.963636363636364,31,0.8342141577861624,10.0,8.6,5.561774297230456,86.0,10.0,2.406010991015812,13.0,1.3,90.78081050285658,10,137.4,1374,5742d699f839a10003a407d2,194,2016-08-16 00:00:00,2017-03-20 13:11:12,True,0,16,16_194
625,49,115,29,31,2.0869565217391304,6,0.8539404781355209,4.0,21.25,11.7011395456454,85.0,4.0,2.0615528128088303,9.0,2.25,361.02677647694406,4,425.5,1702,5742d699f839a10003a407d2,199,2016-09-01 00:00:00,2017-03-20 10:51:52,True,0,16,16_199
626,0,62,59,0,3.0483870967741935,3,0.2163345432076804,1.0,14.0,,14.0,1.0,,0.0,0.0,,1,116.0,116,5742d699f839a10003a407d2,205,2016-09-22 00:00:00,2017-03-17 00:00:00,True,0,16,16_205
627,15,95,45,15,2.736842105263158,20,0.9698708656726552,1.0,6.0,,6.0,1.0,,0.0,0.0,,1,69.0,69,5742d699f839a10003a407d2,207,2016-09-20 00:00:00,2017-03-19 00:00:00,True,0,16,16_207
628,7,59,41,7,2.711864406779661,4,0.7667856657238418,5.0,14.4,9.44986772394196,72.0,5.0,0.5477225575051662,2.0,0.4,150.2820681252424,5,160.2,801,5742d699f839a10003a407d2,212,2016-10-14 00:00:00,2017-03-20 10:51:52,True,0,16,16_212
629,1,29,12,0,3.5172413793103448,16,0.5744991393237625,11.0,7.818181818181818,5.9635254978608385,86.0,11.0,0.4045199174779452,2.0,0.18181818181818182,82.68626356184068,11,89.72727272727273,987,5742d699f839a10003a407d2,213,2016-11-07 00:00:00,2017-03-17 17:07:56,True,0,16,16_213
630,2,97,12,0,3.8350515463917527,83,0.42525512859767484,57.0,2.789473684210526,3.4884341662601073,159.0,57.0,1.1457122857000401,22.0,0.38596491228070173,37.67156243828166,57,44.526315789473685,2538,574c423856b6300003009953,1,2016-06-21 00:00:00,2017-03-20 12:13:38,True,0,17,17_1
631,15,75,46,1,2.9466666666666668,13,0.6554002971845148,12.0,3.75,3.840572873934304,45.0,12.0,1.5050420310248864,11.0,0.9166666666666666,33.13459695169861,12,47.083333333333336,565,574c423856b6300003009953,2,2016-06-21 00:00:00,2017-03-17 00:00:00,True,0,17,17_2
632,1,38,5,0,3.8157894736842106,32,0.456500386779075,17.0,2.588235294117647,1.9383892646154617,44.0,17.0,0.8617697249402121,6.0,0.35294117647058826,12.770888310344512,17,22.294117647058822,379,574c423856b6300003009953,3,2016-06-21 00:00:00,2017-02-02 00:00:00,True,0,17,17_3
633,2,71,14,0,3.7464788732394365,55,0.49909374610831087,4.0,2.25,1.5,9.0,4.0,0.0,0.0,0.0,18.788294228055936,4,24.5,98,574c423856b6300003009953,4,2016-06-21 00:00:00,2017-03-20 00:00:00,True,0,17,17_4
634,6,88,37,1,3.409090909090909,44,0.6718710131470246,13.0,1.1538461538461537,1.6251232694862383,15.0,13.0,0.0,0.0,0.0,8.501131146455204,13,16.53846153846154,215,574c423856b6300003009953,5,2016-06-22 00:00:00,2017-03-20 00:00:00,True,0,17,17_5
635,0,88,1,0,3.9886363636363638,87,0.10660035817780535,11.0,1.9090909090909092,1.1361818036340356,21.0,11.0,1.2135597524338355,5.0,0.45454545454545453,37.04935283449018,11,27.363636363636363,301,574c423856b6300003009953,6,2016-08-10 00:00:00,2017-03-20 00:00:00,True,0,17,17_6
636,1,131,2,1,3.946564885496183,127,0.3354211382549657,34.0,4.4411764705882355,3.8312208392925604,151.0,34.0,1.9090272462010511,39.0,1.1470588235294117,36.92189569160386,34,50.529411764705884,1718,574c423856b6300003009953,7,2016-06-21 00:00:00,2017-03-19 00:00:00,True,0,17,17_7
637,5,133,28,0,3.7142857142857144,100,0.5304576150695564,53.0,3.3207547169811322,2.4555555920406937,176.0,53.0,1.1989957094066754,38.0,0.7169811320754716,17.09019444034234,53,29.660377358490567,1572,574c423856b6300003009953,8,2016-06-28 00:00:00,2017-03-20 00:00:00,True,0,17,17_8
638,0,12,11,0,3.0833333333333335,1,0.2886751345948128,1.0,10.0,,10.0,1.0,,0.0,0.0,,1,36.0,36,574c423856b6300003009953,14,2016-10-24 00:00:00,2017-03-03 00:00:00,True,0,17,17_14
639,12,89,16,1,3.5168539325842696,60,0.7703653140284954,22.0,4.045454545454546,2.967719546614758,89.0,22.0,2.294827611441383,25.0,1.1363636363636365,23.964259101539408,22,39.0,858,574c423856b6300003009953,15,2016-07-25 00:00:00,2017-03-19 08:28:23,True,0,17,17_15
640,3,78,60,0,3.1538461538461537,15,0.4580286124143443,23.0,4.130434782608695,3.2933037822787528,95.0,23.0,1.2776584313476258,18.0,0.782608695652174,54.24476077139842,23,71.69565217391305,1649,574c423856b6300003009953,19,2016-08-03 00:00:00,2017-03-18 00:00:00,True,0,17,17_19
641,3,51,41,0,3.0784313725490198,7,0.4401425793945395,2.0,6.0,5.656854249492381,12.0,2.0,0.7071067811865476,3.0,1.5,30.405591591021544,2,47.5,95,574c423856b6300003009953,22,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_22
642,7,26,13,3,2.6153846153846154,3,0.85214661071546,7.0,2.0,1.0,14.0,7.0,1.1126972805283737,9.0,1.2857142857142858,41.96370313678693,7,51.57142857142857,361,574c423856b6300003009953,25,2016-08-02 00:00:00,2017-03-15 17:30:57,True,0,17,17_25
643,1,40,4,0,3.85,35,0.4266746794119403,7.0,5.142857142857143,2.6095064302514777,36.0,7.0,0.9511897312113418,5.0,0.7142857142857143,62.52390019215128,7,48.285714285714285,338,574c423856b6300003009953,26,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_26
644,7,76,34,0,3.3684210526315788,35,0.6499662609327325,43.0,4.093023255813954,2.4183224556386786,176.0,43.0,2.1180550638732494,38.0,0.8837209302325582,24.24302482141398,43,41.116279069767444,1768,574c423856b6300003009953,27,2016-07-25 00:00:00,2017-03-20 17:45:09,True,0,17,17_27
645,14,103,16,17,3.0776699029126213,56,1.1605384178817189,32.0,5.78125,2.7560417502338854,185.0,32.0,1.9152928690394972,45.0,1.40625,49.871083806149635,32,55.1875,1766,574c423856b6300003009953,34,2016-07-25 00:00:00,2017-03-20 17:45:09,True,0,17,17_34
646,4,53,3,0,3.792452830188679,46,0.5669924218065588,31.0,3.064516129032258,3.054346453509247,95.0,31.0,0.9616294415187688,16.0,0.5161290322580645,22.561838558499282,31,25.64516129032258,795,574c423856b6300003009953,36,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_36
647,2,30,15,0,3.3666666666666667,13,0.614947899858378,5.0,9.0,2.9154759474226504,45.0,5.0,0.0,0.0,0.0,49.423678535697846,5,77.8,389,574c423856b6300003009953,37,2016-09-01 00:00:00,2017-03-06 00:00:00,True,0,17,17_37
648,2,25,16,2,2.96,5,0.7895146188218006,20.0,5.45,3.886210439354432,109.0,20.0,2.2710998958306754,40.0,2.0,27.715614067848012,20,53.95,1079,574c423856b6300003009953,39,2016-08-29 00:00:00,2017-02-24 13:16:06,True,0,17,17_39
649,12,69,10,5,3.289855072463768,42,1.0014907898810348,26.0,3.8461538461538463,3.294751070321492,100.0,26.0,1.2483835702465564,25.0,0.9615384615384616,170.90261734503838,26,100.23076923076923,2606,574c423856b6300003009953,40,2016-08-04 00:00:00,2017-02-28 13:03:28,True,0,17,17_40
650,3,23,6,0,3.4782608695652173,14,0.7304771303365111,10.0,7.2,3.4896672875473067,72.0,10.0,1.3165611772087666,8.0,0.8,20.59557665562627,10,40.8,408,574c423856b6300003009953,42,2016-09-05 00:00:00,2017-03-17 00:00:00,True,0,17,17_42
651,4,129,0,22,3.4263565891472867,103,1.1576862282590974,63.0,4.9523809523809526,3.081833196740953,312.0,63.0,1.7308679146137114,67.0,1.0634920634920635,39.701020376625245,63,52.63492063492063,3316,574c423856b6300003009953,45,2016-07-28 00:00:00,2017-03-20 12:13:38,True,0,17,17_45
652,12,71,52,2,2.8450704225352115,5,0.5768854138250551,8.0,3.5,4.4077853201547175,28.0,8.0,0.5175491695067657,3.0,0.375,39.362781550959674,8,53.0,424,574c423856b6300003009953,53,2016-07-25 00:00:00,2017-03-17 00:00:00,True,0,17,17_53
653,4,30,10,7,2.7,9,1.1492126240049811,25.0,2.28,2.3187640385918242,57.0,25.0,1.462873883832779,29.0,1.16,25.683133246030035,25,30.04,751,574c423856b6300003009953,55,2016-08-04 00:00:00,2017-03-16 00:00:00,True,0,17,17_55
654,15,84,24,0,3.357142857142857,45,0.7705866509192008,14.0,4.214285714285714,3.945368685678699,59.0,14.0,1.0818177620697813,5.0,0.35714285714285715,25.42517572091805,14,38.857142857142854,544,574c423856b6300003009953,68,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_68
655,3,64,37,2,3.234375,22,0.6841096055318565,36.0,4.027777777777778,2.602044373302446,145.0,36.0,2.099697635072763,41.0,1.1388888888888888,27.957493245486596,36,47.416666666666664,1707,574c423856b6300003009953,69,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_69
656,0,19,4,0,3.789473684210526,15,0.41885390829169544,2.0,4.0,0.0,8.0,2.0,0.0,2.0,1.0,14.849242404917497,2,27.5,55,574c423856b6300003009953,71,2016-07-27 00:00:00,2017-03-06 00:00:00,True,0,17,17_71
657,13,90,34,1,3.3,42,0.756247388332384,23.0,5.478260869565218,4.1981550625070705,126.0,23.0,1.4239620725952367,20.0,0.8695652173913043,91.08632920251497,23,71.08695652173913,1635,574c423856b6300003009953,75,2016-07-25 00:00:00,2017-03-17 00:00:00,True,0,17,17_75
658,7,67,25,0,3.417910447761194,35,0.6775457880388536,13.0,3.0,2.70801280154532,39.0,13.0,1.281025230440697,11.0,0.8461538461538461,26.190377955193725,13,37.46153846153846,487,574c423856b6300003009953,78,2016-07-25 00:00:00,2017-03-17 13:19:07,True,0,17,17_78
659,10,56,24,0,3.2142857142857144,22,0.7314813292661234,7.0,3.0,2.0,21.0,7.0,1.1126972805283737,5.0,0.7142857142857143,25.688611521543194,7,31.285714285714285,219,574c423856b6300003009953,80,2016-09-12 00:00:00,2017-03-20 00:00:00,True,0,17,17_80
660,2,23,10,4,2.869565217391304,7,1.0576280419404613,4.0,4.5,3.3166247903554,18.0,4.0,1.5,3.0,0.75,15.01943185787443,4,37.25,149,574c423856b6300003009953,83,2016-08-10 00:00:00,2017-03-07 00:00:00,True,0,17,17_83
661,6,53,35,7,2.7169811320754715,5,0.8175328384504491,13.0,7.384615384615385,6.677555210535034,96.0,13.0,1.863963243832607,15.0,1.1538461538461537,72.94386672166272,13,104.84615384615384,1363,574c423856b6300003009953,85,2016-08-10 00:00:00,2017-03-20 00:00:00,True,0,17,17_85
662,6,113,10,0,3.8053097345132745,97,0.5151006676862506,45.0,3.8,3.2863353450309964,171.0,45.0,1.1472408710299757,38.0,0.8444444444444444,39.02805258898897,45,51.24444444444445,2306,574c423856b6300003009953,87,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_87
663,2,6,3,0,2.8333333333333335,1,0.752772652709081,3.0,2.6666666666666665,4.618802153517007,8.0,3.0,2.0,6.0,2.0,38.501082235871415,3,97.66666666666667,293,574c423856b6300003009953,89,2016-07-26 00:00:00,2017-03-11 00:00:00,True,0,17,17_89
664,0,35,4,0,3.8857142857142857,31,0.32280285109067564,1.0,6.0,,6.0,1.0,,0.0,0.0,,1,23.0,23,574c423856b6300003009953,92,2016-07-26 00:00:00,2017-03-17 00:00:00,True,0,17,17_92
665,3,95,27,3,3.557894736842105,62,0.7103458773003026,17.0,5.588235294117647,2.938086612265961,95.0,17.0,0.6063390625908325,6.0,0.35294117647058826,94.46034804583974,17,75.41176470588235,1282,574c423856b6300003009953,96,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_96
666,1,55,3,3,3.7454545454545456,48,0.7507571935295484,24.0,4.208333333333333,3.5750240700517355,101.0,24.0,1.841549442134554,36.0,1.5,39.65062548623004,24,48.791666666666664,1171,574c423856b6300003009953,97,2016-07-25 00:00:00,2017-03-10 00:00:00,True,0,17,17_97
667,0,64,63,0,3.015625,1,0.125,4.0,6.0,2.449489742783178,24.0,4.0,0.0,0.0,0.0,20.984120980716188,4,57.5,230,574c423856b6300003009953,98,2016-08-02 00:00:00,2017-03-19 00:00:00,True,0,17,17_98
668,3,50,9,0,3.7,38,0.5802884574739972,8.0,4.0,2.878491668515698,32.0,8.0,1.1877349391654208,5.0,0.625,22.18590286002095,8,42.75,342,574c423856b6300003009953,100,2016-08-10 00:00:00,2017-03-17 00:00:00,True,0,17,17_100
669,0,39,22,0,3.4358974358974357,17,0.5023561221029411,30.0,2.3666666666666667,1.4259499757471625,71.0,30.0,0.461133037377414,5.0,0.16666666666666666,17.587384454603335,30,27.833333333333332,835,574c423856b6300003009953,102,2016-08-09 00:00:00,2017-03-16 00:00:00,True,0,17,17_102
670,1,40,26,1,3.225,12,0.6196566460342041,10.0,4.3,3.831158803518562,43.0,10.0,0.9660917830792958,6.0,0.6,40.56941924378235,10,54.9,549,574c423856b6300003009953,104,2016-07-26 00:00:00,2017-03-20 00:00:00,True,0,17,17_104
671,7,82,8,4,3.5853658536585367,63,0.8454850242476443,54.0,4.296296296296297,3.142103787661835,232.0,54.0,0.9656938645926099,25.0,0.46296296296296297,29.155148968760834,54,44.425925925925924,2399,574c423856b6300003009953,109,2016-08-02 00:00:00,2017-03-20 00:00:00,True,0,17,17_109
672,1,30,22,0,3.2,7,0.48423419811150226,3.0,6.333333333333333,0.5773502691896258,19.0,3.0,1.0,3.0,1.0,29.955522584881297,3,67.66666666666667,203,574c423856b6300003009953,113,2016-08-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_113
673,0,27,2,0,3.925925925925926,25,0.26688025634181184,18.0,4.166666666666667,2.854305313649787,75.0,18.0,1.3636264606493256,13.0,0.7222222222222222,20.452399702596544,18,41.77777777777778,752,574c423856b6300003009953,114,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_114
674,4,80,8,2,3.725,66,0.6745837910439593,36.0,2.3333333333333335,1.4735767952260146,84.0,36.0,0.8451542547285166,18.0,0.5,49.96227147987339,36,49.333333333333336,1776,574c423856b6300003009953,115,2016-07-25 00:00:00,2017-03-06 00:00:00,True,0,17,17_115
675,1,43,17,0,3.558139534883721,25,0.5478236413036653,30.0,4.8,2.7841918285080562,144.0,30.0,0.8944271909999159,18.0,0.6,47.558264326477754,30,54.733333333333334,1642,574c423856b6300003009953,117,2016-08-03 00:00:00,2017-03-16 00:00:00,True,0,17,17_117
676,0,43,16,0,3.627906976744186,27,0.48908348756353337,8.0,6.25,4.621378891320518,50.0,8.0,1.4880476182856899,6.0,0.75,47.706693151260986,8,47.75,382,574c423856b6300003009953,118,2016-07-28 00:00:00,2017-03-17 14:13:21,True,0,17,17_118
